insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (1, 'Morissa', 'Cleve', 'mcleve0@sourceforge.net', 1, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (158, 'Berta', 'Baumaier', 'bbaumaier4d@vk.com', 7, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (159, 'Charlot', 'Haye', 'chaye4e@google.de', 2, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (160, 'Amaleta', 'Dalliwatr', 'adalliwatr4f@angelfire.com', 3, 12);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (161, 'Gris', 'Sabati', 'gsabati4g@ibm.com', 1, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (162, 'Tanner', 'Jennison', 'tjennison4h@reuters.com', 3, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (163, 'Dara', 'Geraldo', 'dgeraldo4i@alexa.com', 1, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (164, 'Kelwin', 'Hedden', 'khedden4j@businessinsider.com', 4, 7);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (165, 'Christopher', 'Render', 'crender4k@xing.com', 6, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (166, 'Carlyle', 'Walczynski', 'cwalczynski4l@bbb.org', 4, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (167, 'Ezra', 'Rihanek', 'erihanek4m@virginia.edu', 6, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (168, 'Ilysa', 'Melbourne', 'imelbourne4n@apache.org', 2, 5);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (169, 'Cleon', 'Phoenix', 'cphoenix4o@lulu.com', 5, 11);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (170, 'Randi', 'Hill', 'rhill4p@utexas.edu', 3, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (171, 'Ignatius', 'Guisot', 'iguisot4q@hubpages.com', 3, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (172, 'Jada', 'Fuge', 'jfuge4r@people.com.cn', 3, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (173, 'Starla', 'Griniov', 'sgriniov4s@va.gov', 1, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (174, 'Humbert', 'Belham', 'hbelham4t@gnu.org', 1, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (175, 'Henderson', 'Wallwork', 'hwallwork4u@mayoclinic.com', 7, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (176, 'Claudio', 'Saphir', 'csaphir4v@nsw.gov.au', 7, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (177, 'Cedric', 'Simm', 'csimm4w@chron.com', 7, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (178, 'Corissa', 'Garms', 'cgarms4x@ucoz.ru', 1, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (179, 'Nessie', 'Barizeret', 'nbarizeret4y@wordpress.com', 7, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (180, 'Clim', 'Jagoe', 'cjagoe4z@ustream.tv', 6, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (181, 'Leonard', 'Smalles', 'lsmalles50@yahoo.co.jp', 7, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (182, 'Zollie', 'Gulvin', 'zgulvin51@spotify.com', 5, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (183, 'Simon', 'Fenemore', 'sfenemore52@php.net', 4, 8);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (184, 'Griffin', 'Loachhead', 'gloachhead53@gov.uk', 7, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (185, 'Abigail', 'Gaffon', 'agaffon54@paypal.com', 4, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (186, 'Rosemonde', 'Filshin', 'rfilshin55@ycombinator.com', 7, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (187, 'Kevyn', 'Murt', 'kmurt56@thetimes.co.uk', 4, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (188, 'Olimpia', 'Andrys', 'oandrys57@cbslocal.com', 5, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (189, 'Tyler', 'Crimes', 'tcrimes58@dmoz.org', 1, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (190, 'Skipton', 'Loddon', 'sloddon59@163.com', 6, 4);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (191, 'Celestyna', 'Hendron', 'chendron5a@squarespace.com', 1, 5);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (192, 'Darla', 'Richardon', 'drichardon5b@reference.com', 7, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (193, 'Glenn', 'Rooksby', 'grooksby5c@cdbaby.com', 6, 7);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (194, 'Edmon', 'Hambatch', 'ehambatch5d@photobucket.com', 2, 11);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (195, 'Roze', 'Edington', 'redington5e@telegraph.co.uk', 2, 7);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (196, 'Molly', 'Ilieve', 'milieve5f@google.com', 5, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (197, 'Vanessa', 'Boulter', 'vboulter5g@amazon.com', 4, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (198, 'Martica', 'Prantl', 'mprantl5h@moonfruit.com', 3, 11);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (199, 'Coralie', 'Kurdani', 'ckurdani5i@redcross.org', 3, 8);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (200, 'Wallie', 'Linnemann', 'wlinnemann5j@is.gd', 6, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (201, 'Madelena', 'Norrington', 'mnorrington5k@is.gd', 1, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (202, 'Kip', 'Kehir', 'kkehir5l@msn.com', 7, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (203, 'Ethelyn', 'Fitzsimons', 'efitzsimons5m@ycombinator.com', 6, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (204, 'Lebbie', 'Revel', 'lrevel5n@naver.com', 1, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (205, 'Piotr', 'Laverick', 'plaverick5o@usgs.gov', 3, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (206, 'Vite', 'Kopta', 'vkopta5p@phoca.cz', 7, 12);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (207, 'Fairleigh', 'Aronow', 'faronow5q@naver.com', 1, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (208, 'Ferdie', 'Jahnel', 'fjahnel5r@mit.edu', 7, 5);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (209, 'Annabela', 'Punchard', 'apunchard5s@weather.com', 4, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (210, 'Lucita', 'Pawson', 'lpawson5t@seattletimes.com', 5, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (211, 'Tammara', 'Ciementini', 'tciementini5u@wufoo.com', 5, 5);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (212, 'Peta', 'Mouser', 'pmouser5v@gov.uk', 2, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (213, 'Forster', 'Leverington', 'fleverington5w@china.com.cn', 7, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (214, 'Arturo', 'Badrock', 'abadrock5x@google.com.hk', 7, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (215, 'Baillie', 'Simeons', 'bsimeons5y@seesaa.net', 1, 5);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (216, 'Margret', 'Ambrosi', 'mambrosi5z@bloglovin.com', 3, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (217, 'Salli', 'Devote', 'sdevote60@adobe.com', 7, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (218, 'Stefania', 'Calderbank', 'scalderbank61@redcross.org', 7, 7);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (219, 'Darb', 'Braidwood', 'dbraidwood62@narod.ru', 7, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (220, 'Joshuah', 'Rubinov', 'jrubinov63@bloglovin.com', 4, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (221, 'Pebrook', 'Coe', 'pcoe64@blinklist.com', 5, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (222, 'Arin', 'Doull', 'adoull65@sohu.com', 5, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (223, 'Blondy', 'Chitham', 'bchitham66@bizjournals.com', 2, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (224, 'Torrin', 'Perell', 'tperell67@exblog.jp', 2, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (225, 'Otes', 'Ebbens', 'oebbens68@flickr.com', 4, 4);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (226, 'Shepherd', 'Gallaccio', 'sgallaccio69@weather.com', 6, 8);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (227, 'Hilliard', 'Bovis', 'hbovis6a@yale.edu', 5, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (228, 'Gae', 'Salmons', 'gsalmons6b@howstuffworks.com', 5, 11);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (229, 'Cristine', 'Vanes', 'cvanes6c@google.ru', 2, 11);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (230, 'Rania', 'Cannop', 'rcannop6d@epa.gov', 3, 4);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (231, 'Abagail', 'Curnucke', 'acurnucke6e@usgs.gov', 7, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (232, 'Em', 'Skamell', 'eskamell6f@creativecommons.org', 2, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (233, 'Myrna', 'Sharpley', 'msharpley6g@ning.com', 5, 7);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (234, 'Mandi', 'Paull', 'mpaull6h@com.com', 1, 8);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (235, 'Mufi', 'Romayne', 'mromayne6i@amazon.com', 4, 12);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (236, 'Suzette', 'Vigers', 'svigers6j@senate.gov', 7, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (237, 'Corny', 'Blaw', 'cblaw6k@usda.gov', 5, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (238, 'Josephina', 'Santora', 'jsantora6l@chron.com', 7, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (239, 'Calla', 'Porteous', 'cporteous6m@washington.edu', 6, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (240, 'Juana', 'Hopkins', 'jhopkins6n@psu.edu', 6, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (241, 'Oliviero', 'Slowey', 'oslowey6o@tumblr.com', 1, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (242, 'Ethe', 'Presidey', 'epresidey6p@de.vu', 5, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (243, 'Erny', 'Gormley', 'egormley6q@amazon.co.jp', 3, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (244, 'Aurel', 'Stolte', 'astolte6r@hud.gov', 3, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (245, 'Keelia', 'Pikett', 'kpikett6s@github.io', 5, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (246, 'Neils', 'Daventry', 'ndaventry6t@bigcartel.com', 5, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (247, 'Martina', 'Kitchin', 'mkitchin6u@diigo.com', 1, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (248, 'Keelby', 'Wrigglesworth', 'kwrigglesworth6v@ebay.com', 4, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (249, 'Kassandra', 'Berge', 'kberge6w@biblegateway.com', 3, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (250, 'Sabrina', 'Tinniswood', 'stinniswood6x@xing.com', 4, 8);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (251, 'Leigha', 'Sprade', 'lsprade6y@ft.com', 2, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (252, 'Berri', 'Brashier', 'bbrashier6z@craigslist.org', 5, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (253, 'Lars', 'Epilet', 'lepilet70@mapy.cz', 1, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (254, 'Clark', 'Crallan', 'ccrallan71@reverbnation.com', 2, 11);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (255, 'Daniella', 'Tartt', 'dtartt72@cmu.edu', 6, 4);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (256, 'Beatrisa', 'Bedbrough', 'bbedbrough73@hostgator.com', 6, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (257, 'Ulrike', 'Paddemore', 'upaddemore74@statcounter.com', 5, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (258, 'Sena', 'Presnell', 'spresnell75@technorati.com', 7, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (259, 'Giacinta', 'Pead', 'gpead76@bizjournals.com', 4, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (260, 'Kacy', 'Clowley', 'kclowley77@imdb.com', 1, 4);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (261, 'Reyna', 'Beceril', 'rbeceril78@lulu.com', 4, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (262, 'L;urette', 'Kirman', 'lkirman79@topsy.com', 6, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (263, 'Raymond', 'Gilderoy', 'rgilderoy7a@cbsnews.com', 2, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (264, 'Hasty', 'Nursey', 'hnursey7b@virginia.edu', 6, 12);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (265, 'Quinton', 'Junkison', 'qjunkison7c@youku.com', 2, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (266, 'Keelia', 'Fardy', 'kfardy7d@goo.ne.jp', 5, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (267, 'Kirk', 'Howles', 'khowles7e@buzzfeed.com', 5, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (268, 'Pascal', 'Elles', 'pelles7f@merriam-webster.com', 7, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (269, 'Illa', 'Hissie', 'ihissie7g@usgs.gov', 2, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (270, 'Grayce', 'Deppe', 'gdeppe7h@apple.com', 3, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (271, 'Sadye', 'Dowry', 'sdowry7i@multiply.com', 2, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (272, 'Darcy', 'Slograve', 'dslograve7j@usgs.gov', 3, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (273, 'Karylin', 'Bourdon', 'kbourdon7k@last.fm', 2, 11);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (274, 'Marco', 'Goney', 'mgoney7l@ihg.com', 4, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (275, 'Roda', 'Cuzen', 'rcuzen7m@ox.ac.uk', 3, 8);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (276, 'Millie', 'Binne', 'mbinne7n@whitehouse.gov', 4, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (277, 'Emelda', 'Cashin', 'ecashin7o@columbia.edu', 5, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (278, 'Kristina', 'Oldmeadow', 'koldmeadow7p@gov.uk', 5, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (279, 'Marlon', 'Lindbergh', 'mlindbergh7q@amazon.de', 2, 8);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (280, 'Rex', 'Van Hesteren', 'rvanhesteren7r@addthis.com', 3, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (281, 'Diarmid', 'Masser', 'dmasser7s@canalblog.com', 1, 12);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (282, 'Jemie', 'de Copeman', 'jdecopeman7t@cocolog-nifty.com', 5, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (283, 'Sheri', 'Mabbe', 'smabbe7u@tinypic.com', 3, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (284, 'Hamish', 'Raun', 'hraun7v@bravesites.com', 1, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (285, 'Stefania', 'McGrudder', 'smcgrudder7w@census.gov', 5, 5);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (286, 'Erek', 'Polon', 'epolon7x@pagesperso-orange.fr', 6, 12);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (287, 'Graig', 'Espine', 'gespine7y@eventbrite.com', 5, 8);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (288, 'Marleah', 'Pearton', 'mpearton7z@cafepress.com', 5, 5);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (289, 'Alena', 'Eldridge', 'aeldridge80@netvibes.com', 3, 9);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (290, 'Glenda', 'Gladebeck', 'ggladebeck81@loc.gov', 7, 4);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (291, 'Thaine', 'Mabey', 'tmabey82@biblegateway.com', 6, 5);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (292, 'Hilton', 'Diplock', 'hdiplock83@icq.com', 3, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (293, 'Car', 'Slate', 'cslate84@yelp.com', 3, 1);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (294, 'Ryon', 'Moylane', 'rmoylane85@thetimes.co.uk', 6, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (295, 'Caresse', 'Quartermain', 'cquartermain86@soundcloud.com', 7, 5);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (296, 'Dominique', 'Meryett', 'dmeryett87@usa.gov', 3, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (297, 'Tannie', 'Seaborne', 'tseaborne88@time.com', 3, 13);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (298, 'Henka', 'Wooton', 'hwooton89@cbslocal.com', 7, 11);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (299, 'Leicester', 'Sharpin', 'lsharpin8a@newyorker.com', 7, 4);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (300, 'Cathy', 'Milborn', 'cmilborn8b@mashable.com', 1, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (301, 'Emalia', 'Curman', 'ecurman8c@nifty.com', 2, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (302, 'Bertie', 'Borghese', 'bborghese8d@miibeian.gov.cn', 5, 3);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (303, 'Sheff', 'Speedin', 'sspeedin8e@cdc.gov', 6, 10);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (304, 'Garold', 'Shurlock', 'gshurlock8f@google.fr', 5, 4);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (305, 'Gertie', 'Gever', 'ggever8g@printfriendly.com', 6, 2);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (306, 'Clemmie', 'Tossell', 'ctossell8h@cdbaby.com', 4, 4);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (307, 'Nessi', 'Smyth', 'nsmyth8i@yahoo.com', 6, 5);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (308, 'Juieta', 'Haighton', 'jhaighton8j@constantcontact.com', 4, 11);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (309, 'Jackqueline', 'Van Weedenburg', 'jvanweedenburg8k@ebay.co.uk', 3, 4);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (310, 'Lynette', 'Sindall', 'lsindall8l@bbc.co.uk', 2, 7);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (311, 'Hillery', 'Gutch', 'hgutch8m@cbslocal.com', 6, 14);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (312, 'Traci', 'Jemison', 'tjemison8n@theguardian.com', 5, 6);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (313, 'Cori', 'Blakeston', 'cblakeston8o@histats.com', 4, 7);
insert into zamestnanec (ID_zamestnanec, meno, priezvisko, email, id_zamestnanie, id_restauracia) values (314, 'Bili', 'Cuchey', 'bcuchey8p@mayoclinic.com', 1, 12);
